Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Book reviews","Computers and the Humanities","","10","5","10.1007/BF02420065","Dolores M. BurtonKenneth W. StaggsT. BrownMax BlackVernon BurtonElizabeth AmmonsVern L. BulloughDavid H. KelleyAlice Green FredmanAngus Cameron","1976","http://link.springer.com/article/10.1007/BF02420065","Article"
"Troubadours and transposition: A computer-aided study","Computers and the Humanities","","16","1","10.1007/BF02259728","Alastair Pearce","1982","http://link.springer.com/article/10.1007/BF02259728","Article"
"Book review","Computers and the Humanities","","23","6","10.1007/BF00130038","Robin C. Cover","1989","http://link.springer.com/article/10.1007/BF00130038","Article"
"How Variable May a Constant be? Measures of Lexical Richness in Perspective","Computers and the Humanities","","32","5","10.1023/A:1001749303137","Fiona J. TweedieR. Harald Baayen","1998","http://link.springer.com/article/10.1023/A%3A1001749303137","Article"
"Standards for encoding data in a natural language","Computers and the Humanities","","1","5","10.1007/BF00055404","","1967","http://link.springer.com/article/10.1007/BF00055404","Article"
"Glossing text with the PC-KIMMO morphological parser","Computers and the Humanities","","26","5 - 6","10.1007/BF00136982","Evan L. Antworth","1992","http://link.springer.com/article/10.1007/BF00136982","Article"
"The computer in archaeology: A critical survey","Computers and the Humanities","","7","1","10.1007/BF02403759","Robert Whallon Jr.","1972","http://link.springer.com/article/10.1007/BF02403759","Article"
"Computer-implemented music analysis and the copyright law","Computers and the Humanities","","14","1","10.1007/BF02395129","Stefan Bauer-Mengelberg","1980","http://link.springer.com/article/10.1007/BF02395129","Article"
"Technology in Teaching Literature and Culture:Some Reflections","Computers and the Humanities","","34","3","10.1023/A:1002644326332","Sarah Porter","2000","http://link.springer.com/article/10.1023/A%3A1002644326332","Article"
"Extending Dublin Core Metadata to Support the Description and Discovery of Language Resources","Computers and the Humanities","","37","4","10.1023/A:1025720518994","Steven BirdGary Simons","2003","http://link.springer.com/article/10.1023/A%3A1025720518994","Article"
"Reviews","Computers and the Humanities","","8","1","10.1007/BF02402457","Craig S. AbbottAlan C. AshtonPeter H. SmithRobert P. SwierengaR. L. WidmannCarl-Axel MobergJames W. HiltyR. J. Schoeck","1974","http://link.springer.com/article/10.1007/BF02402457","Article"
"Book reviews","Computers and the Humanities","","14","1","10.1007/BF02395135","Joost BreukerBernhard SternsherMichael Les BenedictThomas Carson MarkE. L. MarsonHubert S. Howe Jr.Stanley L. EngermanRuth BitnerAlbert C. E. ParkerJessica Kross EhrlichMichael J. MantheyThomas H. OhlgrenJohn C. Teaford","1980","http://link.springer.com/article/10.1007/BF02395135","Article"
"Text and Illustration: The digitisation of a Medieval Manuscript","Computers and the Humanities","","31","1","10.1023/A:1000494006349","Iain BeavanMichael AmottColin Mclaren","1997","http://link.springer.com/article/10.1023/A%3A1000494006349","Article"
"Pronouns and genre in Shakespeare’s drama","Computers and the Humanities","","13","1","10.1007/BF02744988","Barron Brainerd","1979","http://link.springer.com/article/10.1007/BF02744988","Article"
"Etat présent de l'utilisation des ordinateurs pour l'étude de la littérature française","Computers and the Humanities","","5","3","10.1007/BF02402178","Paul A. Fortier","1971","http://link.springer.com/article/10.1007/BF02402178","Article"
"The national tune index: A systems overview","Computers and the Humanities","","15","3","10.1007/BF02404179","Gustave RabsonCarolyn Rabson","1981","http://link.springer.com/article/10.1007/BF02404179","Article"
"Computer analysis of a dialectal transition belt","Computers and the Humanities","","14","4","10.1007/BF02404433","Alan R. Thomas","1980","http://link.springer.com/article/10.1007/BF02404433","Article"
"Lexical and focal preferences in Rousseau'sProfession de foi du Vicaire Savoyard (Book IV ofEmile)","Computers and the Humanities","","23","4 - 5","10.1007/BF02176640","Richard L. Frautschi","1989","http://link.springer.com/article/10.1007/BF02176640","Article"
"The interdisciplinary group for expression signs computing","Computers and the Humanities","","24","5 - 6","10.1007/BF00186480","P. BancaP. PontaniM. Silva","1990","http://link.springer.com/article/10.1007/BF00186480","Article"
"Software reviews","Computers and the Humanities","","21","3","10.1007/BF02252796","John S. LawrenceMalcolm BrownMark Olsen","1987","http://link.springer.com/article/10.1007/BF02252796","Article"
"Computer applications in cultural anthropology","Computers and the Humanities","","5","1","10.1007/BF02404256","Michael L. Burton","1970","http://link.springer.com/article/10.1007/BF02404256","Article"
"Iberochange: A program to simulate systematic sound change in Ibero-Romance","Computers and the Humanities","","11","2","10.1007/BF02404005","Charles L. Eastlack","1977","http://link.springer.com/article/10.1007/BF02404005","Article"
"Reviews","Computers and the Humanities","","6","1","10.1007/BF02402326","Louis MarderS. SchoenbaumJohn RothgebBruce A. Beatie","1971","http://link.springer.com/article/10.1007/BF02402326","Article"
"Searching for musical features using natural language queries: the C@merata evaluations at MediaEval","Language Resources and Evaluation","","53","1","10.1007/s10579-018-9422-2","Richard SutcliffeEduard HovyTom CollinsStephen WanTim CrawfordDeane L. Root","2019","http://link.springer.com/article/10.1007/s10579-018-9422-2","Article"
"The nationalistic fingerprint in nineteenth-century romantic chamber music","Computers and the Humanities","","13","2","10.1007/BF02404506","Fred T. Hofstetter","1979","http://link.springer.com/article/10.1007/BF02404506","Article"
"Book reviews","Computers and the Humanities","","13","2","10.1007/BF02404510","Kenneth JandaMark E. AmslerHans L. TrefousseJacques BordazLouise Alpers BordazJürgen SchäferDaniel KlassenNancy Joe DyerWilliam G. ShadeCora Angier Sowa Ph.D.Watson BranchAndrew MackieHarold D. WoodmanRobert A. McDaniel","1979","http://link.springer.com/article/10.1007/BF02404510","Article"
"Reviews","Computers and the Humanities","","2","1","10.1007/BF02402469","Stanley N. WerbowJ. B. Bessinger Jr.","1967","http://link.springer.com/article/10.1007/BF02402469","Article"
"Vers un Système Expert pour l'Analyse des Textes de Moyen Francais","Computers and the Humanities","","20","4","10.1007/BF02400113","O. DerniameJ. GraffM. HeninMadame S. MonsonegoH. Naïs","1986","http://link.springer.com/article/10.1007/BF02400113","Article"
"Dancing to the Telephone: Network Requirements and Opportunities","Computers and the Humanities","","32","5","10.1023/A:1001724702229","Charles Henry","1998","http://link.springer.com/article/10.1023/A%3A1001724702229","Article"
"Assessment of Systems for Nominal Retrieval and Historical Record Linkage","Computers and the Humanities","","32","1","10.1023/A:1001158516460","Gerrit Bloothooft","1998","http://link.springer.com/article/10.1023/A%3A1001158516460","Article"
"ShEMO: a large-scale validated database for Persian speech emotion detection","Language Resources and Evaluation","","53","1","10.1007/s10579-018-9427-x","Omid Mohamad NezamiParia Jamshid LouMansoureh Karami","2019","http://link.springer.com/article/10.1007/s10579-018-9427-x","Article"
"Estimating changes in collocations of key words across a large text: A case study of Coleridge's notebooks","Computers and the Humanities","","26","1","10.1007/BF00114883","","1992","http://link.springer.com/article/10.1007/BF00114883","Article"
"An intelligent computer-assistant for stylistic instruction","Computers and the Humanities","","26","2","10.1007/BF00116346","Julie PayetteGraeme Hirst","1992","http://link.springer.com/article/10.1007/BF00116346","Article"
"Computational considerations for the processing of explanatory literal analogies and expressive metaphors","Computers and the Humanities","","21","2","10.1007/BF00142749","E. Judith Weiner","1987","http://link.springer.com/article/10.1007/BF00142749","Article"
"Blueprint for a comprehensive foreign language CAI curriculum","Computers and the Humanities","","18","3 - 4","10.1007/BF02267223","James P. PusackSue E. K. Otto","1984","http://link.springer.com/article/10.1007/BF02267223","Article"
"Automation in American libraries","Computers and the Humanities","","2","3","10.1007/BF02404514","Peter Simmons","1968","http://link.springer.com/article/10.1007/BF02404514","Article"
"Phonology and style: A computer-assisted approach to German verse","Computers and the Humanities","","15","4","10.1007/BF02395371","David Chisholm","1981","http://link.springer.com/article/10.1007/BF02395371","Article"
"Abstracts and brief notices","Computers and the Humanities","","3","4","10.1007/BF02401462","","1969","http://link.springer.com/article/10.1007/BF02401462","Article"
"Funding computer-aided research in the division of research grants at the National Endowment for the Humanities","Computers and the Humanities","","12","3","10.1007/BF02400085","Gerald P. Tyson","1978","http://link.springer.com/article/10.1007/BF02400085","Article"
"Babies, bathwater and the study of literature","Computers and the Humanities","","27","5 - 6","10.1007/BF01829388","Paul A. Fortier","1993","http://link.springer.com/article/10.1007/BF01829388","Article"
"Courseware review","Computers and the Humanities","","27","5 - 6","10.1007/BF01829392","Estelle IrizarryJoseph A. Feustle Jr.","1993","http://link.springer.com/article/10.1007/BF01829392","Article"
"Some Problems of TEI Markup and Early Printed Books","Computers and the Humanities","","31","1","10.1023/A:1000464519769","Carole MahJulia FlandersJohn Lavagnino","1997","http://link.springer.com/article/10.1023/A%3A1000464519769","Article"
"Annual bibliography for 1969","Computers and the Humanities","","4","4","10.1007/BF02404380","","1970","http://link.springer.com/article/10.1007/BF02404380","Article"
"A system for text and content analysis","Computers and the Humanities","","10","5","10.1007/BF02420062","Jean-Guy MeunierStanislas RollandFrançois Daoust","1976","http://link.springer.com/article/10.1007/BF02420062","Article"
"The two authors of Columbus'Diary","Computers and the Humanities","","27","2","10.1007/BF01830301","Estelle Irizarry","1993","http://link.springer.com/article/10.1007/BF01830301","Article"
"The stylo-statistical method of literary analysis","Computers and the Humanities","","22","1","10.1007/BF00056345","","1988","http://link.springer.com/article/10.1007/BF00056345","Article"
"Multi-modal page stream segmentation with convolutional neural networks","Language Resources and Evaluation","","","","10.1007/s10579-019-09476-2","Gregor WiedemannGerhard Heyer","2019","http://link.springer.com/article/10.1007/s10579-019-09476-2","Article"
"Reviews","Computers and the Humanities","","7","3","10.1007/BF02403858","Phyllis A. RichmondSusan HockeyColin B. BurkeLucienne Frappier-MazurReverend Stuart G. HallJames T. McDonough Jr.Robert J. DilliganEdmund A. Bowles","1973","http://link.springer.com/article/10.1007/BF02403858","Article"
"Culture, structure, and the “new” history: A critique and an agenda","Computers and the Humanities","","9","5","10.1007/BF02402413","Harry S. Stout","1975","http://link.springer.com/article/10.1007/BF02402413","Article"
"Neural network applications in stylometry: The Federalist Papers","Computers and the Humanities","","30","1","10.1007/BF00054024","F. J. TweedieS. SinghD. I. Holmes","1996","http://link.springer.com/article/10.1007/BF00054024","Article"
"Book Reviews","Computers and the Humanities","","30","6","10.1007/BF00057942","","1996","http://link.springer.com/article/10.1007/BF00057942","Article"
"Reviews","Computers and the Humanities","","2","4","10.1007/BF02402487","Charles KadushinJoseph LovettJames D. Merriman","1968","http://link.springer.com/article/10.1007/BF02402487","Article"
